YOM,Engine (cc),Gear,Millage(KM),Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price,Year_Listed,Month_Listed,Car_Age,Mileage_per_year,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Hybrid,Fuel Type_Petrol,Brand_Freq,Model_Freq,Brand_AvgPrice,Model_AvgPrice,BrandModel_AvgPrice,BrandModelYear_AvgPrice,Luxury_Brand
2011,795.0,0,154000.0,0,0,1,1,1,1,2003478.2608695647,2025,2,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2008,800.0,0,187000.0,0,0,1,0,0,0,1843124.9999999998,2025,2,17,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1843125.0,0
2005,800.0,0,220000.0,0,0,1,1,1,1,1675000.0,2025,2,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2005,800.0,0,220000.0,0,0,1,0,0,0,1495000.0,2025,2,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
1999,800.0,0,286000.0,0,0,1,0,0,0,1200000.0,2025,2,26,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1250000.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,2,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2011,800.0,0,154000.0,0,0,1,0,0,0,1789999.9999999998,2025,2,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2003,800.0,0,242000.0,0,0,1,0,0,0,1350000.0,2025,2,22,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1418333.3333333333,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,2,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2007,800.0,0,198000.0,0,0,1,0,0,0,1825000.0,2025,2,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2005,800.0,0,220000.0,0,0,1,0,0,0,1600000.0,2025,2,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2011,800.0,0,154000.0,0,0,1,0,0,0,1989999.9999999998,2025,2,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
1993,650.0,0,352000.0,0,0,1,1,0,0,1789999.9999999998,2025,2,32,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1789999.9999999998,0
2010,800.0,0,165000.0,0,0,1,1,1,1,1970000.0,2025,2,15,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1913437.5,0
2000,800.0,0,275000.0,0,0,1,0,0,0,1360000.0,2025,2,25,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1381250.0,0
2006,800.0,0,209000.0,0,0,1,1,0,1,1775000.0,2025,2,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2011,795.0,0,154000.0,0,0,1,1,0,1,2003478.2608695647,2025,2,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2011,800.0,0,154000.0,0,0,1,1,1,1,2150000.0,2025,2,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2004,800.0,0,231000.0,0,0,1,0,0,0,1518500.0,2025,2,21,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1518500.0,0
2005,796.0,0,220000.0,0,0,1,0,0,0,1669166.6666666667,2025,2,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1675000.0,2025,2,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,2,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2011,800.0,0,154000.0,1,0,1,0,0,0,2100000.0,2025,2,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2012,800.0,0,143000.0,0,0,1,0,0,0,2097000.0,2025,2,13,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2097000.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,2,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2008,800.0,0,187000.0,0,0,1,0,0,0,1843124.9999999998,2025,2,17,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1843125.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1600000.0,2025,2,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2003,800.0,0,242000.0,0,0,1,0,0,0,1418333.3333333333,2025,2,22,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1418333.3333333333,0
2010,800.0,0,165000.0,0,0,1,1,0,0,2200000.0,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1913437.5,0
2011,800.0,0,154000.0,0,0,1,0,0,0,2003478.2608695647,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2011,800.0,0,154000.0,0,0,1,0,0,0,2003478.2608695647,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2012,800.0,0,143000.0,0,0,1,0,0,0,2095000.0,2025,1,13,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2097000.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2011,795.0,0,154000.0,0,0,1,0,0,0,1750000.0,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2011,800.0,0,154000.0,0,0,1,0,0,0,2003478.2608695647,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2009,800.0,0,176000.0,0,0,1,1,1,1,2400000.0,2025,1,16,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2160000.0,0
2013,800.0,0,132000.0,0,0,1,0,0,0,1975000.0,2025,1,12,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1975000.0,0
2009,800.0,0,176000.0,0,0,1,1,0,0,2375000.0,2025,1,16,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2160000.0,0
2010,800.0,0,165000.0,0,0,1,0,1,0,1989999.9999999998,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1913437.5,0
2005,800.0,0,220000.0,0,0,1,0,0,0,1685000.0000000002,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2005,800.0,0,220000.0,0,0,1,0,0,0,1669166.6666666667,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2007,800.0,0,198000.0,0,0,1,0,0,0,1752105.263157895,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
1996,1300.0,0,319000.0,0,1,1,0,0,0,1200000.0,2025,1,29,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1200000.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1635000.0000000002,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2006,800.0,0,209000.0,0,0,1,1,1,1,1700000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1645000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2006,800.0,0,209000.0,0,0,1,1,0,0,1739999.9999999998,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
1996,800.0,0,319000.0,0,0,1,0,0,0,1200000.0,2025,1,29,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1200000.0,0
2010,1500.0,0,165000.0,0,0,1,0,0,0,1950000.0,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1913437.5,0
2005,800.0,0,220000.0,0,0,1,0,0,0,1650000.0,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2009,800.0,0,176000.0,0,0,1,0,0,0,1875000.0,2025,1,16,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2160000.0,0
2010,800.0,0,165000.0,0,0,1,0,0,0,1950000.0,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1913437.5,0
2005,800.0,0,220000.0,0,0,1,0,0,0,1650000.0,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2011,800.0,0,154000.0,0,0,1,0,0,0,1950000.0,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2011,800.0,0,154000.0,0,0,1,0,0,0,2003478.2608695647,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2006,800.0,0,209000.0,1,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1789999.9999999998,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2011,800.0,0,154000.0,0,0,1,0,0,0,2003478.2608695647,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2004,800.0,0,231000.0,0,0,1,0,0,0,1518500.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1518500.0,0
2005,796.0,0,220000.0,0,0,1,1,0,0,1875000.0,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2009,800.0,0,176000.0,0,0,0,1,0,0,2400000.0,2025,1,16,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2160000.0,0
2006,800.0,0,209000.0,0,0,1,1,1,1,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2006,795.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2011,800.0,0,154000.0,0,0,1,0,0,0,2085000.0000000002,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2005,800.0,0,220000.0,0,0,1,0,0,0,1669166.6666666667,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2004,800.0,0,231000.0,0,0,1,0,0,0,1500000.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1518500.0,0
2004,800.0,0,231000.0,0,0,1,0,0,0,1518500.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1518500.0,0
2012,800.0,0,143000.0,0,0,1,0,0,0,2064999.9999999998,2025,1,13,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2097000.0,0
2005,800.0,0,220000.0,0,0,1,1,0,0,1495000.0,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1650000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2008,800.0,0,187000.0,0,0,1,0,0,0,1735000.0000000002,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1843125.0,0
2008,800.0,0,187000.0,0,0,1,0,0,0,1843124.9999999998,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1843125.0,0
2006,650.0,0,209000.0,0,0,1,1,1,1,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2007,800.0,0,198000.0,0,0,1,0,0,0,1600000.0,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1675000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2007,800.0,0,198000.0,0,0,1,0,0,0,1700000.0,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2009,800.0,0,176000.0,0,0,1,0,0,0,1750000.0,2025,1,16,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2160000.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2010,800.0,0,165000.0,0,0,1,0,0,0,1950000.0,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1913437.5,0
2007,800.0,0,198000.0,0,0,1,0,0,0,1650000.0,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2007,800.0,0,198000.0,0,0,1,0,0,0,1752105.263157895,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2014,800.0,0,121000.0,0,0,1,0,0,0,2120000.0,2025,1,11,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2120000.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2005,800.0,0,220000.0,0,0,1,0,0,0,1689999.9999999998,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2006,800.0,0,209000.0,1,0,1,0,0,0,1600000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2006,800.0,0,209000.0,1,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2011,800.0,0,154000.0,0,0,1,1,0,0,1800000.0,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
1995,800.0,0,330000.0,1,0,1,0,0,0,1200000.0,2025,1,30,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1200000.0,0
2007,800.0,0,198000.0,0,0,1,0,0,0,1700000.0,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2010,796.0,0,165000.0,0,0,1,0,0,0,1700000.0,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1913437.5,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2008,800.0,0,187000.0,0,0,1,0,0,0,1750000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1843125.0,0
2013,799.0,0,132000.0,0,0,1,0,1,0,1975000.0,2025,1,12,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1975000.0,0
2011,800.0,0,154000.0,0,0,1,0,0,0,1925000.0,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2010,800.0,0,165000.0,0,0,1,0,0,0,1875000.0,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1913437.5,0
2006,800.0,0,209000.0,1,0,1,1,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2011,800.0,0,154000.0,0,0,1,1,0,0,1950000.0,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2007,795.0,0,198000.0,0,0,1,0,0,0,1752105.263157895,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1725000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2005,800.0,0,220000.0,0,0,1,0,0,0,1700000.0,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2005,800.0,0,220000.0,0,0,1,1,0,0,1750000.0,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2007,800.0,0,198000.0,0,1,1,0,0,0,1750000.0,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2005,800.0,0,220000.0,0,0,1,0,0,0,1625000.0,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
1994,800.0,0,341000.0,0,0,1,1,0,0,1200000.0,2025,1,31,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1200000.0,0
2010,800.0,0,165000.0,0,0,1,0,0,0,1895000.0,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1913437.5,0
2010,800.0,0,165000.0,0,0,1,0,0,0,1913437.4999999998,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1913437.5,0
2004,800.0,0,231000.0,0,0,1,0,0,0,1518500.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1518500.0,0
2008,800.0,0,187000.0,1,0,1,0,0,0,1895000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1843125.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1739999.9999999998,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1687000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
1994,800.0,0,341000.0,0,0,1,0,0,0,1200000.0,2025,1,31,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1200000.0,0
2007,800.0,0,198000.0,0,1,1,0,0,0,1680000.0,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2008,800.0,0,187000.0,0,0,1,0,0,0,1843124.9999999998,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1843125.0,0
2004,800.0,0,231000.0,0,0,1,0,0,0,1518500.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1518500.0,0
2005,800.0,0,220000.0,0,0,1,1,1,1,1675000.0,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2004,800.0,0,231000.0,0,0,1,0,0,0,1518500.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1518500.0,0
2010,800.0,0,165000.0,0,0,1,0,0,0,1950000.0,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1913437.5,0
2011,800.0,0,154000.0,0,0,1,0,0,0,1975000.0,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2010,800.0,0,165000.0,0,0,1,0,0,0,1913437.4999999998,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1913437.5,0
2011,800.0,0,154000.0,1,0,1,0,0,0,1950000.0,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2007,800.0,0,198000.0,0,0,1,0,0,0,1800000.0,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2007,800.0,0,198000.0,0,0,1,0,0,0,1752105.263157895,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2004,800.0,0,231000.0,0,0,1,0,0,0,1518500.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1518500.0,0
2011,800.0,0,154000.0,0,0,1,0,0,0,1950000.0,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2005,800.0,0,220000.0,0,0,1,1,0,0,1630000.0,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2008,800.0,0,187000.0,0,0,1,0,0,0,1880000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1843125.0,0
2007,800.0,0,198000.0,0,0,1,1,0,0,1752105.263157895,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2004,800.0,0,231000.0,0,0,1,0,0,0,1518500.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1518500.0,0
2007,800.0,0,198000.0,0,0,1,0,0,0,1830000.0,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
2002,800.0,0,253000.0,1,0,1,0,0,0,1370000.0,2025,1,23,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1370000.0,0
2011,800.0,0,154000.0,0,0,1,0,0,0,2075000.0,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,2003478.260869565,0
2005,800.0,0,220000.0,0,0,1,0,0,0,1600000.0,2025,1,20,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1669166.6666666667,0
2006,800.0,0,209000.0,0,0,1,0,0,0,1739999.9999999998,2025,1,19,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1687000.0,0
2007,800.0,0,198000.0,0,0,1,0,0,0,1789999.9999999998,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2473,229,4418535.155140206,1755757.065467209,1755757.065467209,1752105.2631578948,0
